customer_id,credit_history_length,default_history,credit_history_category,has_default_history,financial_risk_level
C000889,3,Y,medium,1,high
C000890,4,N,medium,0,medium
C000891,4,N,medium,0,medium
C000892,3,N,medium,0,medium
C000893,3,N,medium,0,medium
C000894,3,Y,medium,1,high
C000895,2,N,short,0,medium
C000896,3,Y,medium,1,high
C000897,3,Y,medium,1,high
C000898,3,N,medium,0,medium
C000899,4,Y,medium,1,high
C000900,4,N,medium,0,medium
C000901,2,N,short,0,medium
C000902,3,N,medium,0,medium
C000903,2,N,short,0,medium
C000904,4,N,medium,0,medium
C000905,4,N,medium,0,medium
C000906,3,N,medium,0,medium
C000907,4,Y,medium,1,high
C000908,4,Y,medium,1,high
C000909,4,N,medium,0,medium
C000910,2,N,short,0,medium
C000911,2,N,short,0,medium
C000912,4,N,medium,0,medium
C000913,4,N,medium,0,medium
C000914,3,N,medium,0,medium
C000915,2,N,short,0,medium
C000916,2,Y,short,1,high
C000917,2,N,short,0,medium
C000918,2,Y,short,1,high
C000919,2,Y,short,1,high
C000920,3,N,medium,0,medium
C000921,3,N,medium,0,medium
C000922,2,N,short,0,medium
C000923,2,N,short,0,medium
C000924,3,N,medium,0,medium
C000925,4,N,medium,0,medium
C000926,3,N,medium,0,medium
C000927,2,N,short,0,medium
C000928,3,N,medium,0,medium
C000929,4,N,medium,0,medium
C000930,3,N,medium,0,medium
C000931,3,N,medium,0,medium
C000932,3,N,medium,0,medium
C000933,2,N,short,0,medium
C000934,2,N,short,0,medium
C000935,4,N,medium,0,medium
C000936,2,N,short,0,medium
C000937,3,Y,medium,1,high
C000938,2,N,short,0,medium
C000939,2,N,short,0,medium
C000940,2,N,short,0,medium
C000941,2,N,short,0,medium
C000942,4,N,medium,0,medium
C000943,3,Y,medium,1,high
C000944,3,N,medium,0,medium
C000945,4,N,medium,0,medium
C000946,3,N,medium,0,medium
C000947,3,N,medium,0,medium
C000948,3,N,medium,0,medium
C000949,2,Y,short,1,high
C000950,4,N,medium,0,medium
C000951,3,N,medium,0,medium
C000952,2,N,short,0,medium
C000953,3,N,medium,0,medium
C000954,2,N,short,0,medium
C000955,3,N,medium,0,medium
C000956,3,Y,medium,1,high
C000957,2,N,short,0,medium
C000958,4,N,medium,0,medium
C000959,4,N,medium,0,medium
C000960,4,N,medium,0,medium
C000961,3,N,medium,0,medium
C000962,2,N,short,0,medium
C000963,4,Y,medium,1,high
C000964,2,N,short,0,medium
C000965,4,N,medium,0,medium
C000966,3,N,medium,0,medium
C000967,4,Y,medium,1,high
C000968,4,N,medium,0,medium
C000969,3,Y,medium,1,high
C000970,4,N,medium,0,medium
C000971,2,N,short,0,medium
C000972,4,N,medium,0,medium
C000973,2,N,short,0,medium
C000974,2,Y,short,1,high
C000975,2,N,short,0,medium
C000976,4,Y,medium,1,high
C000977,2,N,short,0,medium
C000978,3,N,medium,0,medium
C000979,2,Y,short,1,high
C000980,2,N,short,0,medium
C000981,3,Y,medium,1,high
C000982,3,N,medium,0,medium
C000983,2,Y,short,1,high
C000984,4,N,medium,0,medium
C000985,4,N,medium,0,medium
C000986,2,Y,short,1,high
C000987,4,N,medium,0,medium
C000988,3,N,medium,0,medium
C000989,2,N,short,0,medium
C000990,2,N,short,0,medium
C000991,4,N,medium,0,medium
C000992,4,Y,medium,1,high
C000993,4,N,medium,0,medium
C000994,4,Y,medium,1,high
C000995,2,N,short,0,medium
C000996,3,N,medium,0,medium
C000997,2,N,short,0,medium
C000998,3,N,medium,0,medium
C000999,2,N,short,0,medium
C001000,4,N,medium,0,medium
C001001,4,N,medium,0,medium
C001002,3,N,medium,0,medium
C001003,2,N,short,0,medium
C001004,4,N,medium,0,medium
C001005,2,N,short,0,medium
C001006,3,Y,medium,1,high
C001007,4,N,medium,0,medium
C001008,3,N,medium,0,medium
C001009,2,Y,short,1,high
C001010,3,N,medium,0,medium
C001011,4,Y,medium,1,high
C001012,3,N,medium,0,medium
C001013,4,N,medium,0,medium
C001014,4,N,medium,0,medium
C001015,3,N,medium,0,medium
C001016,3,Y,medium,1,high
C001017,3,N,medium,0,medium
C001018,3,N,medium,0,medium
C001019,4,Y,medium,1,high
C001020,3,N,medium,0,medium
C001021,4,N,medium,0,medium
C001022,2,Y,short,1,high
C001023,3,N,medium,0,medium
C001024,2,N,short,0,medium
C001025,2,N,short,0,medium
C001026,2,Y,short,1,high
C001027,2,N,short,0,medium
C001028,4,N,medium,0,medium
C001029,2,N,short,0,medium
C001030,4,Y,medium,1,high
C001031,2,N,short,0,medium
C001032,2,N,short,0,medium
C001033,2,N,short,0,medium
C001034,4,Y,medium,1,high
C001035,4,Y,medium,1,high
C001036,2,Y,short,1,high
C001037,3,N,medium,0,medium
C001038,2,N,short,0,medium
C001039,2,N,short,0,medium
C001040,2,N,short,0,medium
C001041,3,N,medium,0,medium
C001042,4,N,medium,0,medium
C001043,3,N,medium,0,medium
C001044,2,N,short,0,medium
C001045,3,N,medium,0,medium
C001046,2,N,short,0,medium
C001047,4,N,medium,0,medium
C001048,2,N,short,0,medium
C001049,3,N,medium,0,medium
C001050,2,N,short,0,medium
C001051,4,N,medium,0,medium
C001052,3,N,medium,0,medium
C001053,2,N,short,0,medium
C001054,4,N,medium,0,medium
C001055,2,N,short,0,medium
C001056,2,N,short,0,medium
C001057,4,N,medium,0,medium
C001058,4,N,medium,0,medium
C001059,4,N,medium,0,medium
C001060,3,N,medium,0,medium
C001061,3,Y,medium,1,high
C001062,4,N,medium,0,medium
C001063,3,N,medium,0,medium
C001064,4,N,medium,0,medium
C001065,3,N,medium,0,medium
C001066,3,Y,medium,1,high
C001067,3,N,medium,0,medium
C001068,3,N,medium,0,medium
C001069,4,N,medium,0,medium
C001070,3,N,medium,0,medium
C001071,3,N,medium,0,medium
C001072,2,N,short,0,medium
C001073,3,N,medium,0,medium
C001074,3,Y,medium,1,high
C001075,2,N,short,0,medium
C001076,4,N,medium,0,medium
C001077,2,N,short,0,medium
C001078,3,N,medium,0,medium
C001079,4,Y,medium,1,high
C001080,3,N,medium,0,medium
C001081,4,N,medium,0,medium
C001082,2,N,short,0,medium
C001083,2,N,short,0,medium
C001084,2,N,short,0,medium
C001085,4,N,medium,0,medium
C001086,2,N,short,0,medium
C001087,2,Y,short,1,high
C001088,4,Y,medium,1,high
C001089,3,Y,medium,1,high
C001090,4,N,medium,0,medium
C001091,2,N,short,0,medium
C001092,4,N,medium,0,medium
C001093,4,N,medium,0,medium
C001094,4,N,medium,0,medium
C001095,4,N,medium,0,medium
C001096,3,N,medium,0,medium
C001097,4,N,medium,0,medium
C001098,4,N,medium,0,medium
C001099,2,N,short,0,medium
C001100,4,N,medium,0,medium
C001101,2,N,short,0,medium
C001102,3,N,medium,0,medium
C001103,4,Y,medium,1,high
C001104,4,N,medium,0,medium
C001105,4,N,medium,0,medium
C001106,2,N,short,0,medium
C001107,2,N,short,0,medium
C001108,2,N,short,0,medium
C001109,3,Y,medium,1,high
C001110,2,N,short,0,medium
C001111,2,N,short,0,medium
C001112,2,N,short,0,medium
C001113,3,N,medium,0,medium
C001114,4,N,medium,0,medium
C001115,2,N,short,0,medium
C001116,4,N,medium,0,medium
C001117,3,N,medium,0,medium
C001118,2,N,short,0,medium
C001119,2,Y,short,1,high
C001120,2,N,short,0,medium
C001121,4,N,medium,0,medium
C001122,3,N,medium,0,medium
C001123,4,N,medium,0,medium
C001124,3,N,medium,0,medium
C001125,2,N,short,0,medium
C001126,4,N,medium,0,medium
C001127,3,N,medium,0,medium
C001128,3,N,medium,0,medium
C001129,2,Y,short,1,high
C001130,2,N,short,0,medium
C001131,4,N,medium,0,medium
C001132,2,Y,short,1,high
C001133,2,Y,short,1,high
C001134,4,Y,medium,1,high
C001135,4,N,medium,0,medium
C001136,3,N,medium,0,medium
C001137,4,N,medium,0,medium
C001138,2,N,short,0,medium
C001139,3,N,medium,0,medium
C001140,4,N,medium,0,medium
C001141,2,Y,short,1,high
C001142,2,N,short,0,medium
C001143,2,N,short,0,medium
C001144,4,Y,medium,1,high
C001145,3,N,medium,0,medium
C001146,2,N,short,0,medium
C001147,3,N,medium,0,medium
C001148,3,N,medium,0,medium
C001149,2,N,short,0,medium
C001150,3,N,medium,0,medium
C001151,3,N,medium,0,medium
C001152,4,N,medium,0,medium
C001153,2,Y,short,1,high
C001154,4,N,medium,0,medium
C001155,3,Y,medium,1,high
C001156,3,N,medium,0,medium
C001157,3,N,medium,0,medium
C001158,2,N,short,0,medium
C001159,3,N,medium,0,medium
C001160,3,N,medium,0,medium
C001161,4,Y,medium,1,high
C001162,4,N,medium,0,medium
C001163,2,N,short,0,medium
C001164,2,N,short,0,medium
C001165,4,N,medium,0,medium
C001166,3,N,medium,0,medium
C001167,2,N,short,0,medium
C001168,4,N,medium,0,medium
C001169,4,Y,medium,1,high
C001170,2,N,short,0,medium
C001171,2,Y,short,1,high
C001172,3,Y,medium,1,high
C001173,3,N,medium,0,medium
C001174,3,Y,medium,1,high
C001175,2,N,short,0,medium
C001176,3,Y,medium,1,high
C001177,3,N,medium,0,medium
C001178,4,N,medium,0,medium
C001179,4,N,medium,0,medium
C001180,4,N,medium,0,medium
C001181,3,N,medium,0,medium
C001182,4,Y,medium,1,high
C001183,4,N,medium,0,medium
C001184,3,N,medium,0,medium
C001185,3,N,medium,0,medium
C001186,2,N,short,0,medium
C001187,3,N,medium,0,medium
C001188,4,Y,medium,1,high
C001189,4,N,medium,0,medium
C001190,2,Y,short,1,high
C001191,3,N,medium,0,medium
C001192,4,N,medium,0,medium
C001193,2,Y,short,1,high
C001194,3,Y,medium,1,high
C001195,2,N,short,0,medium
C001196,4,N,medium,0,medium
C001197,3,N,medium,0,medium
C001198,4,N,medium,0,medium
C001199,4,N,medium,0,medium
C001200,3,Y,medium,1,high
C001201,3,N,medium,0,medium
C001202,4,N,medium,0,medium
C001203,3,N,medium,0,medium
C001204,2,N,short,0,medium
C001205,4,N,medium,0,medium
C001206,2,Y,short,1,high
C001207,4,N,medium,0,medium
C001208,4,N,medium,0,medium
C001209,4,N,medium,0,medium
C001210,3,N,medium,0,medium
C001211,3,N,medium,0,medium
C001212,3,Y,medium,1,high
C001213,2,N,short,0,medium
C001214,2,N,short,0,medium
C001215,4,N,medium,0,medium
C001216,4,N,medium,0,medium
C001217,3,N,medium,0,medium
C001218,4,N,medium,0,medium
C001219,2,N,short,0,medium
C001220,3,Y,medium,1,high
C001221,2,N,short,0,medium
C001222,3,Y,medium,1,high
C001223,3,Y,medium,1,high
C001224,2,N,short,0,medium
C001225,2,N,short,0,medium
C001226,3,N,medium,0,medium
C001227,4,N,medium,0,medium
C001228,2,Y,short,1,high
C001229,3,N,medium,0,medium
C001230,4,N,medium,0,medium
C001231,3,N,medium,0,medium
C001232,2,Y,short,1,high
C001233,3,N,medium,0,medium
C001234,2,N,short,0,medium
C001235,3,N,medium,0,medium
C001236,3,N,medium,0,medium
C001237,2,N,short,0,medium
C001238,2,N,short,0,medium
C001239,2,N,short,0,medium
C001240,4,N,medium,0,medium
C001241,2,N,short,0,medium
C001242,2,N,short,0,medium
C001243,4,N,medium,0,medium
C001244,3,Y,medium,1,high
C001245,2,N,short,0,medium
C001246,3,Y,medium,1,high
C001247,4,N,medium,0,medium
C001248,3,N,medium,0,medium
C001249,2,N,short,0,medium
C001250,4,N,medium,0,medium
C001251,2,Y,short,1,high
C001252,3,Y,medium,1,high
C001253,2,N,short,0,medium
C001254,3,N,medium,0,medium
C001255,2,Y,short,1,high
C001256,4,N,medium,0,medium
C001257,4,N,medium,0,medium
C001258,3,N,medium,0,medium
C001259,4,N,medium,0,medium
C001260,2,Y,short,1,high
C001261,3,N,medium,0,medium
C001262,2,Y,short,1,high
C001263,3,Y,medium,1,high
C001264,2,N,short,0,medium
C001265,3,N,medium,0,medium
C001266,3,N,medium,0,medium
C001267,4,Y,medium,1,high
C001268,4,N,medium,0,medium
C001269,4,N,medium,0,medium
C001270,4,N,medium,0,medium
C001271,2,N,short,0,medium
C001272,4,N,medium,0,medium
C001273,3,Y,medium,1,high
C001274,2,N,short,0,medium
C001275,2,Y,short,1,high
C001276,3,N,medium,0,medium
C001277,2,N,short,0,medium
C001278,3,N,medium,0,medium
C001279,4,N,medium,0,medium
C001280,3,N,medium,0,medium
C001281,3,N,medium,0,medium
C001282,2,N,short,0,medium
C001283,4,N,medium,0,medium
C001284,2,N,short,0,medium
C001285,3,N,medium,0,medium
C001286,2,Y,short,1,high
C001287,2,N,short,0,medium
C001288,3,N,medium,0,medium
C001289,4,N,medium,0,medium
C001290,2,N,short,0,medium
C001291,4,N,medium,0,medium
C001292,4,N,medium,0,medium
C001293,3,N,medium,0,medium
C001294,2,Y,short,1,high
C001295,3,N,medium,0,medium
C001296,2,N,short,0,medium
C001297,4,N,medium,0,medium
C001298,3,N,medium,0,medium
C001299,3,N,medium,0,medium
C001300,4,N,medium,0,medium
C001301,2,N,short,0,medium
C001302,3,N,medium,0,medium
C001303,2,N,short,0,medium
C001304,4,N,medium,0,medium
C001305,3,N,medium,0,medium
C001306,3,Y,medium,1,high
C001307,3,N,medium,0,medium
C001308,4,N,medium,0,medium
C001309,3,N,medium,0,medium
C001310,3,N,medium,0,medium
C001311,2,N,short,0,medium
C001312,3,N,medium,0,medium
C001313,2,N,short,0,medium
C001314,4,Y,medium,1,high
C001315,2,Y,short,1,high
C001316,3,Y,medium,1,high
C001317,3,N,medium,0,medium
C001318,4,Y,medium,1,high
C001319,4,N,medium,0,medium
C001320,3,N,medium,0,medium
C001321,2,N,short,0,medium
C001322,4,N,medium,0,medium
C001323,2,Y,short,1,high
C001324,2,N,short,0,medium
C001325,4,N,medium,0,medium
C001326,2,Y,short,1,high
C001327,3,N,medium,0,medium
C001328,2,N,short,0,medium
C001329,2,N,short,0,medium
C001330,2,N,short,0,medium
C001331,2,N,short,0,medium
C001332,3,N,medium,0,medium
C001333,3,Y,medium,1,high
C001334,2,N,short,0,medium
C001335,4,Y,medium,1,high
C001336,4,N,medium,0,medium
C001337,3,Y,medium,1,high
C001338,2,N,short,0,medium
C001339,3,N,medium,0,medium
C001340,2,Y,short,1,high
C001341,2,N,short,0,medium
C001342,3,Y,medium,1,high
C001343,3,N,medium,0,medium
C001344,2,N,short,0,medium
C001345,4,N,medium,0,medium
C001346,4,N,medium,0,medium
C001347,3,N,medium,0,medium
C001348,4,N,medium,0,medium
C001349,4,Y,medium,1,high
C001350,4,N,medium,0,medium
C001351,2,N,short,0,medium
C001352,4,N,medium,0,medium
C001353,3,N,medium,0,medium
C001354,4,Y,medium,1,high
C001355,3,N,medium,0,medium
C001356,4,N,medium,0,medium
C001357,3,N,medium,0,medium
C001358,2,N,short,0,medium
C001359,4,N,medium,0,medium
C001360,2,Y,short,1,high
C001361,2,N,short,0,medium
C001362,2,N,short,0,medium
C001363,4,N,medium,0,medium
C001364,2,N,short,0,medium
C001365,4,N,medium,0,medium
C001366,2,N,short,0,medium
C001367,3,N,medium,0,medium
C001368,2,N,short,0,medium
C001369,2,N,short,0,medium
C001370,4,N,medium,0,medium
C001371,4,N,medium,0,medium
C001372,3,Y,medium,1,high
C001373,3,Y,medium,1,high
C001374,3,N,medium,0,medium
C001375,3,N,medium,0,medium
C001376,4,Y,medium,1,high
C001377,2,N,short,0,medium
C001378,4,N,medium,0,medium
C001379,2,N,short,0,medium
C001380,3,N,medium,0,medium
C001381,4,N,medium,0,medium
C001382,3,N,medium,0,medium
C001383,4,N,medium,0,medium
C001384,3,Y,medium,1,high
C001385,4,N,medium,0,medium
C001386,3,Y,medium,1,high
C001387,3,N,medium,0,medium
C001388,3,N,medium,0,medium
C001389,2,N,short,0,medium
C001390,3,Y,medium,1,high
C001391,2,Y,short,1,high
C001392,3,N,medium,0,medium
C001393,4,N,medium,0,medium
C001394,2,N,short,0,medium
C001395,3,N,medium,0,medium
C001396,2,N,short,0,medium
C001397,4,Y,medium,1,high
C001398,4,N,medium,0,medium
C001399,4,N,medium,0,medium
C001400,2,N,short,0,medium
C001401,2,N,short,0,medium
C001402,3,N,medium,0,medium
C001403,2,N,short,0,medium
C001404,3,N,medium,0,medium
C001405,3,N,medium,0,medium
C001406,3,N,medium,0,medium
C001407,3,N,medium,0,medium
C001408,2,Y,short,1,high
C001409,2,N,short,0,medium
C001410,2,N,short,0,medium
C001411,4,Y,medium,1,high
C001412,3,N,medium,0,medium
C001413,3,N,medium,0,medium
C001414,3,Y,medium,1,high
C001415,4,N,medium,0,medium
C001416,3,N,medium,0,medium
C001417,2,N,short,0,medium
C001418,3,N,medium,0,medium
C001419,2,N,short,0,medium
C001420,3,N,medium,0,medium
C001421,3,N,medium,0,medium
C001422,4,N,medium,0,medium
C001423,3,N,medium,0,medium
C001424,2,N,short,0,medium
C001425,3,N,medium,0,medium
C001426,4,N,medium,0,medium
C001427,3,Y,medium,1,high
C001428,4,N,medium,0,medium
C001429,4,Y,medium,1,high
C001430,3,N,medium,0,medium
C001431,3,N,medium,0,medium
C001432,3,N,medium,0,medium
C001433,4,N,medium,0,medium
C001434,2,N,short,0,medium
C001435,2,N,short,0,medium
C001436,4,N,medium,0,medium
C001437,2,N,short,0,medium
C001438,3,N,medium,0,medium
C001439,3,N,medium,0,medium
C001440,2,N,short,0,medium
C001441,2,N,short,0,medium
C001442,3,N,medium,0,medium
C001443,4,N,medium,0,medium
C001444,3,N,medium,0,medium
C001445,4,N,medium,0,medium
C001446,4,Y,medium,1,high
C001447,3,N,medium,0,medium
C001448,2,N,short,0,medium
C001449,4,N,medium,0,medium
C001450,2,Y,short,1,high
C001451,4,N,medium,0,medium
C001452,4,N,medium,0,medium
C001453,2,N,short,0,medium
C001454,2,N,short,0,medium
C001455,2,N,short,0,medium
C001456,2,N,short,0,medium
C001457,3,Y,medium,1,high
C001458,4,Y,medium,1,high
C001459,2,N,short,0,medium
C001460,3,N,medium,0,medium
C001461,3,N,medium,0,medium
C001462,3,N,medium,0,medium
C001463,3,N,medium,0,medium
C001464,3,N,medium,0,medium
C001465,4,N,medium,0,medium
C001466,4,N,medium,0,medium
C001467,2,N,short,0,medium
C001468,2,Y,short,1,high
C001469,2,N,short,0,medium
C001470,4,N,medium,0,medium
C001471,2,N,short,0,medium
C001472,4,N,medium,0,medium
C001473,3,N,medium,0,medium
C001474,4,N,medium,0,medium
C001475,4,Y,medium,1,high
C001476,2,N,short,0,medium
C001477,4,Y,medium,1,high
C001478,2,N,short,0,medium
C001479,3,N,medium,0,medium
C001480,4,N,medium,0,medium
C001481,4,Y,medium,1,high
C001482,4,N,medium,0,medium
C001483,2,N,short,0,medium
C001484,4,N,medium,0,medium
C001485,2,N,short,0,medium
C001486,3,N,medium,0,medium
C001487,3,Y,medium,1,high
C001488,2,N,short,0,medium
C001489,4,N,medium,0,medium
C001490,3,N,medium,0,medium
C001491,4,N,medium,0,medium
C001492,4,N,medium,0,medium
C001493,4,N,medium,0,medium
C001494,4,N,medium,0,medium
C001495,2,N,short,0,medium
C001496,3,N,medium,0,medium
C001497,3,N,medium,0,medium
C001498,2,N,short,0,medium
C001499,2,N,short,0,medium
C001500,4,N,medium,0,medium
C001501,4,Y,medium,1,high
C001502,3,N,medium,0,medium
C001503,2,Y,short,1,high
C001504,2,Y,short,1,high
C001505,3,N,medium,0,medium
C001506,4,N,medium,0,medium
C001507,2,Y,short,1,high
C001508,4,N,medium,0,medium
C001509,4,N,medium,0,medium
C001510,2,N,short,0,medium
C001511,3,N,medium,0,medium
C001512,2,N,short,0,medium
C001513,2,N,short,0,medium
C001514,3,N,medium,0,medium
C001515,4,N,medium,0,medium
C001516,2,N,short,0,medium
C001517,3,Y,medium,1,high
C001518,3,N,medium,0,medium
C001519,3,N,medium,0,medium
C001520,4,N,medium,0,medium
C001521,4,N,medium,0,medium
C001522,4,Y,medium,1,high
C001523,2,N,short,0,medium
C001524,3,N,medium,0,medium
C001525,4,Y,medium,1,high
C001526,3,N,medium,0,medium
C001527,4,N,medium,0,medium
C001528,4,N,medium,0,medium
C001529,4,N,medium,0,medium
C001530,4,N,medium,0,medium
C001531,2,Y,short,1,high
C001532,3,N,medium,0,medium
C001533,4,N,medium,0,medium
C001534,4,N,medium,0,medium
C001535,4,N,medium,0,medium
C001536,3,N,medium,0,medium
C001537,2,Y,short,1,high
C001538,4,Y,medium,1,high
C001539,4,N,medium,0,medium
C001540,3,N,medium,0,medium
C001541,4,N,medium,0,medium
C001542,4,N,medium,0,medium
C001543,4,N,medium,0,medium
C001544,3,N,medium,0,medium
C001545,3,N,medium,0,medium
C001546,4,Y,medium,1,high
C001547,2,N,short,0,medium
C001548,3,N,medium,0,medium
C001549,4,Y,medium,1,high
C001550,2,N,short,0,medium
C001551,4,N,medium,0,medium
C001552,3,N,medium,0,medium
C001553,3,Y,medium,1,high
C001554,4,N,medium,0,medium
C001555,3,N,medium,0,medium
C001556,3,N,medium,0,medium
C001557,3,N,medium,0,medium
C001558,4,N,medium,0,medium
C001559,4,Y,medium,1,high
C001560,3,Y,medium,1,high
C001561,3,Y,medium,1,high
C001562,2,N,short,0,medium
C001563,3,N,medium,0,medium
C001564,3,N,medium,0,medium
C001565,2,N,short,0,medium
C001566,4,N,medium,0,medium
C001567,4,N,medium,0,medium
C001568,2,Y,short,1,high
C001569,3,N,medium,0,medium
C001570,4,Y,medium,1,high
C001571,3,N,medium,0,medium
C001572,4,N,medium,0,medium
C001573,2,N,short,0,medium
C001574,4,Y,medium,1,high
C001575,2,N,short,0,medium
C001576,2,N,short,0,medium
C001577,2,N,short,0,medium
C001578,4,N,medium,0,medium
C001579,4,N,medium,0,medium
C001580,4,N,medium,0,medium
C001581,2,N,short,0,medium
C001582,4,N,medium,0,medium
C001583,3,N,medium,0,medium
C001584,4,N,medium,0,medium
C001585,3,N,medium,0,medium
C001586,2,Y,short,1,high
C001587,2,N,short,0,medium
C001588,3,N,medium,0,medium
C001589,2,N,short,0,medium
C001590,4,N,medium,0,medium
C001591,2,Y,short,1,high
C001592,2,Y,short,1,high
C001593,3,N,medium,0,medium
C001594,2,N,short,0,medium
C001595,2,N,short,0,medium
C001596,3,N,medium,0,medium
C001597,4,N,medium,0,medium
C001598,3,Y,medium,1,high
C001599,4,N,medium,0,medium
C001600,2,Y,short,1,high
C001601,4,Y,medium,1,high
C001602,3,N,medium,0,medium
C001603,2,N,short,0,medium
C001604,4,N,medium,0,medium
C001605,2,N,short,0,medium
C001606,4,Y,medium,1,high
C001607,2,N,short,0,medium
C001608,2,N,short,0,medium
C001609,3,N,medium,0,medium
C001610,3,N,medium,0,medium
C001611,4,Y,medium,1,high
C001612,2,N,short,0,medium
C001613,3,N,medium,0,medium
C001614,4,N,medium,0,medium
C001615,2,N,short,0,medium
C001616,2,N,short,0,medium
C001617,3,N,medium,0,medium
C001618,2,N,short,0,medium
C001619,4,N,medium,0,medium
C001620,3,N,medium,0,medium
C001621,3,N,medium,0,medium
C001622,3,Y,medium,1,high
C001623,4,Y,medium,1,high
C001624,2,Y,short,1,high
C001625,2,N,short,0,medium
C001626,4,N,medium,0,medium
C001627,3,N,medium,0,medium
C001628,2,Y,short,1,high
C001629,4,Y,medium,1,high
C001630,4,N,medium,0,medium
C001631,2,N,short,0,medium
C001632,3,N,medium,0,medium
C001633,2,Y,short,1,high
C001634,2,N,short,0,medium
C001635,3,N,medium,0,medium
C001636,3,N,medium,0,medium
C001637,2,N,short,0,medium
C001638,4,Y,medium,1,high
C001639,3,N,medium,0,medium
C001640,4,N,medium,0,medium
C001641,3,N,medium,0,medium
C001642,4,Y,medium,1,high
C001643,3,N,medium,0,medium
C001644,4,N,medium,0,medium
C001645,2,N,short,0,medium
C001646,2,Y,short,1,high
C001647,4,N,medium,0,medium
C001648,4,N,medium,0,medium
C001649,3,N,medium,0,medium
