customer_id,age,income,home_ownership,employment_length,age_category,income_category,employment_stability
C000538,25,51060,RENT,9.0,adult,medium,stable
C000539,22,19200,MORTGAGE,6.0,young,low,stable
C000540,22,53000,RENT,3.0,young,medium,moderate
C000541,26,19200,OWN,0.0,adult,low,unstable
C000542,24,56000,RENT,8.0,young,medium,stable
C000543,24,65000,RENT,4.0,young,medium,moderate
C000544,21,35000,RENT,3.0,young,medium,moderate
C000545,22,19200,MORTGAGE,6.0,young,low,stable
C000546,23,19200,MORTGAGE,7.0,young,low,stable
C000547,26,40000,RENT,3.0,adult,medium,moderate
C000548,25,19200,OWN,2.0,adult,low,moderate
C000549,26,42000,RENT,0.0,adult,medium,unstable
C000550,23,63000,RENT,2.0,young,medium,moderate
C000551,26,19200,MORTGAGE,5.0,adult,low,stable
C000552,22,59000,RENT,2.0,young,medium,moderate
C000553,22,70500,RENT,3.0,young,high,moderate
C000554,26,65219,RENT,11.0,adult,medium,stable
C000555,22,75000,RENT,2.0,young,high,moderate
C000556,22,19200,MORTGAGE,3.0,young,low,moderate
C000557,25,62047,RENT,9.0,adult,medium,stable
C000558,24,79000,RENT,8.0,young,high,stable
C000559,23,80000,RENT,3.0,young,high,moderate
C000560,24,84000,RENT,8.0,young,high,stable
C000561,26,85000,RENT,3.0,adult,high,moderate
C000562,22,93000,RENT,1.0,young,high,unstable
C000563,26,81000,RENT,10.0,adult,high,stable
C000564,26,97000,RENT,1.0,adult,high,unstable
C000565,26,97000,RENT,3.0,adult,high,moderate
C000566,25,100000,RENT,2.0,adult,high,moderate
C000567,26,19200,OTHER,0.0,adult,low,unstable
C000568,21,19253,MORTGAGE,,young,low,
C000569,26,125000,RENT,5.0,adult,high,stable
C000570,25,125000,RENT,9.0,adult,high,stable
C000571,23,82000,RENT,2.0,young,high,moderate
C000572,21,19500,MORTGAGE,0.0,young,low,unstable
C000573,26,50000,RENT,7.0,adult,medium,stable
C000574,23,70000,RENT,2.0,young,high,moderate
C000575,22,19800,OWN,1.0,young,low,unstable
C000576,123,80004,RENT,2.0,senior,high,moderate
C000577,23,54000,RENT,7.0,young,medium,stable
C000578,26,26000,RENT,10.0,adult,low,stable
C000579,24,33000,RENT,1.0,young,medium,unstable
C000580,23,20000,OWN,0.0,young,low,unstable
C000581,22,20000,OWN,6.0,young,low,stable
C000582,24,35364,RENT,1.0,young,medium,unstable
C000583,25,38000,RENT,4.0,adult,medium,moderate
C000584,23,32000,RENT,3.0,young,medium,moderate
C000585,25,38004,RENT,6.0,adult,medium,stable
C000586,23,20000,MORTGAGE,2.0,young,low,moderate
C000587,25,38556,RENT,9.0,adult,medium,stable
C000588,23,32900,RENT,1.0,young,medium,unstable
C000589,25,34000,RENT,10.0,adult,medium,stable
C000590,24,40000,RENT,4.0,young,medium,moderate
C000591,21,36000,RENT,5.0,young,medium,stable
C000592,26,20000,MORTGAGE,5.0,adult,low,stable
C000593,25,42000,RENT,2.0,adult,medium,moderate
C000594,22,42224,RENT,7.0,young,medium,stable
C000595,25,20000,OWN,0.0,adult,low,unstable
C000596,23,20000,MORTGAGE,7.0,young,low,stable
C000597,22,37212,RENT,6.0,young,medium,stable
C000598,25,38000,RENT,9.0,adult,medium,stable
C000599,22,45000,RENT,0.0,young,medium,unstable
C000600,23,45000,RENT,4.0,young,medium,moderate
C000601,24,45000,RENT,8.0,young,medium,stable
C000602,23,20000,OWN,7.0,young,low,stable
C000603,22,45000,RENT,1.0,young,medium,unstable
C000604,24,39000,RENT,5.0,young,medium,stable
C000605,24,46500,RENT,5.0,young,medium,stable
C000606,22,48000,RENT,7.0,young,medium,stable
C000607,22,42000,RENT,1.0,young,medium,unstable
C000608,22,48500,RENT,1.0,young,medium,unstable
C000609,22,20000,OWN,3.0,young,low,moderate
C000610,23,49400,RENT,0.0,young,medium,unstable
C000611,25,20000,MORTGAGE,1.0,adult,low,unstable
C000612,25,50000,RENT,10.0,adult,medium,stable
C000613,25,50000,RENT,9.0,adult,medium,stable
C000614,22,50000,RENT,6.0,young,medium,stable
C000615,22,20000,OWN,1.0,young,low,unstable
C000616,22,44000,RENT,2.0,young,medium,moderate
C000617,24,50866,RENT,6.0,young,medium,stable
C000618,25,50950,RENT,5.0,adult,medium,stable
C000619,24,51000,RENT,8.0,young,medium,stable
C000620,22,51000,RENT,5.0,young,medium,stable
C000621,22,51000,RENT,0.0,young,medium,unstable
C000622,24,51500,RENT,6.0,young,medium,stable
C000623,25,51996,RENT,9.0,adult,medium,stable
C000624,25,52000,RENT,1.0,adult,medium,unstable
C000625,22,46000,RENT,2.0,young,medium,moderate
C000626,26,20000,MORTGAGE,1.0,adult,low,unstable
C000627,24,52000,RENT,8.0,young,medium,stable
C000628,25,46000,RENT,9.0,adult,medium,stable
C000629,24,52559,RENT,9.0,young,medium,stable
C000630,22,47000,RENT,5.0,young,medium,stable
C000631,22,54000,RENT,2.0,young,medium,moderate
C000632,23,48000,RENT,7.0,young,medium,stable
C000633,23,48000,RENT,0.0,young,medium,unstable
C000634,23,54000,RENT,1.0,young,medium,unstable
C000635,24,48912,RENT,0.0,young,medium,unstable
C000636,26,54996,RENT,8.0,adult,medium,stable
C000637,24,55000,RENT,8.0,young,medium,stable
C000638,25,55000,RENT,3.0,adult,medium,moderate
C000639,26,49000,RENT,0.0,adult,medium,unstable
C000640,25,55000,RENT,0.0,adult,medium,unstable
C000641,22,20000,MORTGAGE,0.0,young,low,unstable
C000642,23,55000,RENT,5.0,young,medium,stable
C000643,25,55200,RENT,7.0,adult,medium,stable
C000644,23,20004,MORTGAGE,6.0,young,low,stable
C000645,23,57000,RENT,3.0,young,medium,moderate
C000646,22,51012,RENT,1.0,young,medium,unstable
C000647,23,20004,MORTGAGE,2.0,young,low,moderate
C000648,26,20004,MORTGAGE,4.0,adult,low,moderate
C000649,22,58000,RENT,0.0,young,medium,unstable
C000650,23,58800,RENT,7.0,young,medium,stable
C000651,26,59000,RENT,10.0,adult,medium,stable
C000652,26,53000,RENT,1.0,adult,medium,unstable
C000653,23,60000,RENT,7.0,young,medium,stable
C000654,24,54000,RENT,2.0,young,medium,moderate
C000655,21,20245,OWN,5.0,young,low,stable
C000656,26,20280,MORTGAGE,5.0,adult,low,stable
C000657,24,60000,RENT,0.0,young,medium,unstable
C000658,24,20352,OWN,3.0,young,low,moderate
C000659,25,54000,RENT,6.0,adult,medium,stable
C000660,24,60000,RENT,8.0,young,medium,stable
C000661,23,54000,RENT,6.0,young,medium,stable
C000662,23,54000,RENT,2.0,young,medium,moderate
C000663,22,60000,RENT,4.0,young,medium,moderate
C000664,25,60000,RENT,2.0,adult,medium,moderate
C000665,22,20400,MORTGAGE,6.0,young,low,stable
C000666,24,20400,MORTGAGE,5.0,young,low,stable
C000667,25,60000,RENT,9.0,adult,medium,stable
C000668,25,54000,RENT,1.0,adult,medium,unstable
C000669,24,54000,RENT,1.0,young,medium,unstable
C000670,23,60000,RENT,3.0,young,medium,moderate
C000671,21,20400,OWN,2.0,young,low,moderate
C000672,25,54000,RENT,1.0,adult,medium,unstable
C000673,24,60000,RENT,0.0,young,medium,unstable
C000674,21,20400,OWN,5.0,young,low,stable
C000675,24,60000,RENT,8.0,young,medium,stable
C000676,26,60000,RENT,3.0,adult,medium,moderate
C000677,23,54504,RENT,1.0,young,medium,unstable
C000678,24,55000,RENT,2.0,young,medium,moderate
C000679,24,61000,RENT,2.0,young,medium,moderate
C000680,22,20400,OWN,0.0,young,low,unstable
C000681,25,62000,RENT,3.0,adult,medium,moderate
C000682,24,56000,RENT,3.0,young,medium,moderate
C000683,21,56000,RENT,4.0,young,medium,moderate
C000684,24,62400,RENT,8.0,young,medium,stable
C000685,25,62400,RENT,7.0,adult,medium,stable
C000686,25,63000,RENT,3.0,adult,medium,moderate
C000687,26,58000,RENT,0.0,adult,medium,unstable
C000688,23,65000,RENT,0.0,young,medium,unstable
C000689,24,20800,OWN,0.0,young,low,unstable
C000690,23,65000,RENT,0.0,young,medium,unstable
C000691,23,65000,RENT,7.0,young,medium,stable
C000692,24,20856,OWN,,young,low,
C000693,25,20868,OWN,0.0,adult,low,unstable
C000694,26,59000,RENT,3.0,adult,medium,moderate
C000695,23,59000,RENT,7.0,young,medium,stable
C000696,21,21000,MORTGAGE,5.0,young,low,stable
C000697,26,65004,RENT,7.0,adult,medium,stable
C000698,25,59004,RENT,1.0,adult,medium,unstable
C000699,23,59004,RENT,5.0,young,medium,stable
C000700,23,65500,RENT,2.0,young,medium,moderate
C000701,22,66996,RENT,3.0,young,medium,moderate
C000702,23,67000,RENT,0.0,young,medium,unstable
C000703,24,67000,RENT,5.0,young,medium,stable
C000704,26,68000,RENT,10.0,adult,medium,stable
C000705,25,68000,RENT,4.0,adult,medium,moderate
C000706,24,62400,RENT,4.0,young,medium,moderate
C000707,23,69500,RENT,3.0,young,medium,moderate
C000708,25,70000,RENT,5.0,adult,high,stable
C000709,22,70000,RENT,2.0,young,high,moderate
C000710,25,64000,RENT,0.0,adult,medium,unstable
C000711,25,71004,RENT,9.0,adult,high,stable
C000712,22,21000,MORTGAGE,4.0,young,low,moderate
C000713,23,71004,RENT,8.0,young,high,stable
C000714,23,55392,RENT,3.0,young,medium,moderate
C000715,24,72000,RENT,5.0,young,high,stable
C000716,24,21000,OTHER,4.0,young,low,moderate
C000717,23,66000,RENT,1.0,young,medium,unstable
C000718,22,66000,RENT,3.0,young,medium,moderate
C000719,24,72000,RENT,4.0,young,high,moderate
C000720,24,74000,RENT,0.0,young,high,unstable
C000721,22,21120,MORTGAGE,3.0,young,low,moderate
C000722,25,75000,RENT,8.0,adult,high,stable
C000723,21,21216,MORTGAGE,5.0,young,low,stable
C000724,25,21221,MORTGAGE,4.0,adult,low,moderate
C000725,24,75000,RENT,4.0,young,high,moderate
C000726,26,75000,RENT,5.0,adult,high,stable
C000727,26,75000,RENT,3.0,adult,high,moderate
C000728,25,75000,RENT,0.0,adult,high,unstable
C000729,22,69000,RENT,6.0,young,medium,stable
C000730,22,75000,RENT,2.0,young,high,moderate
C000731,21,21600,MORTGAGE,6.0,young,low,stable
C000732,26,21600,OWN,5.0,adult,low,stable
C000733,24,69000,RENT,0.0,young,medium,unstable
C000734,23,75600,RENT,3.0,young,high,moderate
C000735,23,59497,RENT,0.0,young,medium,unstable
C000736,23,76000,RENT,7.0,young,high,stable
C000737,26,70000,RENT,7.0,adult,high,stable
C000738,24,70000,RENT,8.0,young,high,stable
C000739,22,77004,RENT,6.0,young,high,stable
C000740,26,71004,RENT,0.0,adult,high,unstable
C000741,21,21600,OWN,,young,low,
C000742,22,21600,MORTGAGE,,young,low,
C000743,24,21600,MORTGAGE,8.0,young,low,stable
C000744,26,78000,RENT,8.0,adult,high,stable
C000745,22,21600,MORTGAGE,,young,low,
C000746,26,21600,OWN,,adult,low,
C000747,22,21600,MORTGAGE,6.0,young,low,stable
C000748,123,78000,RENT,7.0,senior,high,stable
C000749,23,61200,RENT,4.0,young,medium,moderate
C000750,21,21600,MORTGAGE,2.0,young,low,moderate
C000751,24,72000,RENT,6.0,young,high,stable
C000752,23,78000,RENT,3.0,young,high,moderate
C000753,23,78500,RENT,7.0,young,high,stable
C000754,23,79000,RENT,5.0,young,high,stable
C000755,23,80000,RENT,4.0,young,high,moderate
C000756,23,21600,OWN,2.0,young,low,moderate
C000757,22,62900,RENT,6.0,young,medium,stable
C000758,24,80000,RENT,3.0,young,high,moderate
C000759,25,80000,RENT,7.0,adult,high,stable
C000760,23,21600,MORTGAGE,7.0,young,low,stable
C000761,22,80000,RENT,3.0,young,high,moderate
C000762,22,21600,OWN,3.0,young,low,moderate
C000763,26,62900,RENT,2.0,adult,medium,moderate
C000764,26,21600,MORTGAGE,0.0,adult,low,unstable
C000765,25,74004,RENT,2.0,adult,high,moderate
C000766,25,80004,RENT,9.0,adult,high,stable
C000767,23,80700,RENT,7.0,young,high,stable
C000768,22,81000,RENT,3.0,young,high,moderate
C000769,24,21600,MORTGAGE,0.0,young,low,unstable
C000770,22,82000,RENT,6.0,young,high,stable
C000771,23,76042,RENT,6.0,young,high,stable
C000772,22,76654,RENT,2.0,young,high,moderate
C000773,24,83500,RENT,1.0,young,high,unstable
C000774,26,21600,OWN,,adult,low,
C000775,23,84000,RENT,7.0,young,high,stable
C000776,25,84000,RENT,9.0,adult,high,stable
C000777,23,21600,OWN,0.0,young,low,unstable
C000778,21,21600,MORTGAGE,2.0,young,low,moderate
C000779,24,78996,RENT,2.0,young,high,moderate
C000780,23,85000,RENT,0.0,young,high,unstable
C000781,25,85000,RENT,3.0,adult,high,moderate
C000782,26,73000,RENT,3.0,adult,high,moderate
C000783,21,21816,MORTGAGE,2.0,young,low,moderate
C000784,23,21840,OWN,1.0,young,low,unstable
C000785,25,85000,RENT,4.0,adult,high,moderate
C000786,24,21948,MORTGAGE,2.0,young,low,moderate
C000787,22,87000,RENT,5.0,young,high,stable
C000788,23,21996,OWN,4.0,young,low,moderate
C000789,22,90000,RENT,5.0,young,high,stable
C000790,23,78000,RENT,0.0,young,high,unstable
C000791,24,90000,RENT,9.0,young,high,stable
C000792,23,90000,RENT,2.0,young,high,moderate
C000793,26,90000,RENT,10.0,adult,high,stable
C000794,22,22000,MORTGAGE,6.0,young,low,stable
C000795,23,90000,RENT,0.0,young,high,unstable
C000796,25,91229,RENT,2.0,adult,high,moderate
C000797,26,22000,MORTGAGE,3.0,adult,low,moderate
C000798,22,92000,RENT,6.0,young,high,stable
C000799,22,22000,MORTGAGE,3.0,young,low,moderate
C000800,25,22000,MORTGAGE,9.0,adult,low,stable
C000801,25,92407,RENT,9.0,adult,high,stable
C000802,22,22000,MORTGAGE,0.0,young,low,unstable
C000803,24,22000,MORTGAGE,8.0,young,low,stable
C000804,26,93492,RENT,0.0,adult,high,unstable
C000805,23,22000,MORTGAGE,5.0,young,low,stable
C000806,22,94500,RENT,2.0,young,high,moderate
C000807,23,83000,RENT,7.0,young,high,stable
C000808,23,95000,RENT,2.0,young,high,moderate
C000809,24,95000,RENT,4.0,young,high,moderate
C000810,21,22000,OWN,5.0,young,low,stable
C000811,23,96000,RENT,1.0,young,high,unstable
C000812,22,22000,MORTGAGE,6.0,young,low,stable
C000813,22,85200,RENT,6.0,young,high,stable
C000814,22,98000,RENT,2.0,young,high,moderate
C000815,24,22000,OWN,1.0,young,low,unstable
C000816,23,99000,RENT,7.0,young,high,stable
C000817,21,22000,OWN,2.0,young,low,moderate
C000818,22,22000,OWN,1.0,young,low,unstable
C000819,24,99996,RENT,0.0,young,high,unstable
C000820,25,87996,RENT,0.0,adult,high,unstable
C000821,26,22000,OWN,6.0,adult,low,stable
C000822,25,100000,RENT,9.0,adult,high,stable
C000823,25,100000,RENT,9.0,adult,high,stable
C000824,25,22000,OWN,0.0,adult,low,unstable
C000825,23,22080,MORTGAGE,3.0,young,low,moderate
C000826,22,74800,RENT,3.0,young,high,moderate
C000827,23,74800,RENT,1.0,young,high,unstable
C000828,22,100000,RENT,0.0,young,high,unstable
C000829,25,22260,MORTGAGE,9.0,adult,low,stable
C000830,26,22296,OWN,,adult,low,
C000831,26,104000,RENT,0.0,adult,high,unstable
C000832,23,93000,RENT,6.0,young,high,stable
C000833,23,95000,RENT,0.0,young,high,unstable
C000834,25,108000,RENT,0.0,adult,high,unstable
C000835,25,96901,RENT,3.0,adult,high,moderate
C000836,23,110000,RENT,3.0,young,high,moderate
C000837,22,110000,RENT,7.0,young,high,stable
C000838,22,110000,RENT,6.0,young,high,stable
C000839,24,110000,RENT,1.0,young,high,unstable
C000840,23,110000,RENT,2.0,young,high,moderate
C000841,22,22800,MORTGAGE,5.0,young,low,stable
C000842,22,22800,MORTGAGE,0.0,young,low,unstable
C000843,23,22800,MORTGAGE,2.0,young,low,moderate
C000844,25,85000,RENT,7.0,adult,high,stable
C000845,23,22800,MORTGAGE,3.0,young,low,moderate
C000846,22,22800,MORTGAGE,,young,low,
C000847,23,120000,RENT,4.0,young,high,moderate
C000848,24,22800,OWN,3.0,young,low,moderate
C000849,24,121000,RENT,8.0,young,high,stable
C000850,23,125000,RENT,7.0,young,high,stable
C000851,22,22800,MORTGAGE,0.0,young,low,unstable
C000852,25,130000,RENT,0.0,adult,high,unstable
C000853,26,130000,RENT,10.0,adult,high,stable
C000854,23,22884,MORTGAGE,4.0,young,low,moderate
C000855,24,133000,RENT,3.0,young,high,moderate
C000856,22,23000,MORTGAGE,5.0,young,low,stable
C000857,21,23000,MORTGAGE,2.0,young,low,moderate
C000858,25,140000,RENT,9.0,adult,high,stable
C000859,24,138000,RENT,2.0,young,high,moderate
C000860,23,23000,MORTGAGE,7.0,young,low,stable
C000861,26,148000,RENT,1.0,adult,high,unstable
C000862,22,160000,RENT,6.0,young,high,stable
C000863,22,23000,MORTGAGE,2.0,young,low,moderate
C000864,26,160000,RENT,3.0,adult,high,moderate
C000865,26,168000,RENT,1.0,adult,high,unstable
C000866,26,172500,RENT,3.0,adult,high,moderate
C000867,21,23000,MORTGAGE,6.0,young,low,stable
C000868,25,175000,RENT,3.0,adult,high,moderate
C000869,25,23000,MORTGAGE,,adult,low,
C000870,25,58000,RENT,9.0,adult,medium,stable
C000871,26,116000,RENT,10.0,adult,high,stable
C000872,26,19500,RENT,0.0,adult,low,unstable
C000873,25,23000,MORTGAGE,4.0,adult,low,moderate
C000874,21,19000,RENT,0.0,young,low,unstable
C000875,22,23000,MORTGAGE,4.0,young,low,moderate
C000876,25,19000,RENT,0.0,adult,low,unstable
C000877,23,10000,RENT,,young,low,
C000878,22,10000,RENT,0.0,young,low,unstable
C000879,21,10140,RENT,,young,low,
C000880,22,23000,MORTGAGE,1.0,young,low,unstable
C000881,21,23000,OTHER,0.0,young,low,unstable
C000882,23,10500,RENT,,young,low,
C000883,22,11220,RENT,,young,low,
C000884,22,11760,RENT,0.0,young,low,unstable
C000885,23,11820,RENT,,young,low,
C000886,25,12000,RENT,0.0,adult,low,unstable
C000887,21,12000,RENT,1.0,young,low,unstable
C000888,22,12000,RENT,0.0,young,low,unstable
C000889,22,12240,RENT,1.0,young,low,unstable
C000890,24,13728,RENT,,young,low,
C000891,21,14400,RENT,1.0,young,low,unstable
C000892,23,23040,OWN,0.0,young,low,unstable
C000893,21,23040,OWN,1.0,young,low,unstable
C000894,22,14400,RENT,2.0,young,low,moderate
C000895,21,23040,OWN,0.0,young,low,unstable
C000896,22,15000,RENT,0.0,young,low,unstable
C000897,21,16000,RENT,2.0,young,low,moderate
C000898,24,16800,RENT,,young,low,
C000899,22,16800,RENT,2.0,young,low,moderate
C000900,24,19200,RENT,2.0,young,low,moderate
C000901,23,39600,RENT,5.0,young,medium,stable
C000902,22,39900,RENT,4.0,young,medium,moderate
C000903,25,47000,RENT,4.0,adult,medium,moderate
C000904,25,50000,RENT,2.0,adult,medium,moderate
C000905,25,52000,RENT,5.0,adult,medium,stable
C000906,24,23500,MORTGAGE,2.0,young,low,moderate
C000907,26,47500,RENT,10.0,adult,medium,stable
C000908,25,54000,RENT,8.0,adult,medium,stable
C000909,22,54000,RENT,6.0,young,medium,stable
C000910,23,54586,RENT,5.0,young,medium,stable
C000911,26,62004,RENT,5.0,adult,medium,stable
C000912,22,70000,RENT,1.0,young,high,unstable
C000913,23,72000,RENT,3.0,young,high,moderate
C000914,24,73000,RENT,8.0,young,high,stable
C000915,23,78000,RENT,2.0,young,high,moderate
C000916,25,23920,MORTGAGE,0.0,adult,low,unstable
C000917,22,23964,OWN,,young,low,
C000918,26,96000,RENT,6.0,adult,high,stable
C000919,24,105000,RENT,2.0,young,high,moderate
C000920,24,175000,RENT,1.0,young,high,unstable
C000921,26,50000,RENT,10.0,adult,medium,stable
C000922,26,55000,RENT,7.0,adult,medium,stable
C000923,22,70000,RENT,2.0,young,high,moderate
C000924,22,36500,RENT,0.0,young,medium,unstable
C000925,22,43000,RENT,4.0,young,medium,moderate
C000926,24,24000,OWN,0.0,young,low,unstable
C000927,24,34300,RENT,4.0,young,medium,moderate
C000928,21,36000,RENT,3.0,young,medium,moderate
C000929,22,38000,RENT,2.0,young,medium,moderate
C000930,25,55784,RENT,2.0,adult,medium,moderate
C000931,23,74196,RENT,2.0,young,high,moderate
C000932,25,75000,RENT,0.0,adult,high,unstable
C000933,24,73000,RENT,0.0,young,high,unstable
C000934,22,24000,OWN,5.0,young,low,stable
C000935,21,24000,MORTGAGE,0.0,young,low,unstable
C000936,24,78000,RENT,1.0,young,high,unstable
C000937,26,145000,RENT,3.0,adult,high,moderate
C000938,22,24000,MORTGAGE,5.0,young,low,stable
C000939,22,48888,RENT,1.0,young,medium,unstable
C000940,22,50000,RENT,2.0,young,medium,moderate
C000941,23,120000,RENT,7.0,young,high,stable
C000942,22,24000,MORTGAGE,1.0,young,low,unstable
C000943,25,24000,MORTGAGE,0.0,adult,low,unstable
C000944,22,34000,RENT,0.0,young,medium,unstable
C000945,24,35004,RENT,3.0,young,medium,moderate
C000946,25,34500,RENT,1.0,adult,medium,unstable
C000947,23,42504,RENT,0.0,young,medium,unstable
C000948,22,24000,MORTGAGE,4.0,young,low,moderate
C000949,22,36996,RENT,2.0,young,medium,moderate
C000950,24,45600,RENT,2.0,young,medium,moderate
C000951,25,24000,MORTGAGE,,adult,low,
C000952,23,46000,RENT,6.0,young,medium,stable
C000953,25,46000,RENT,8.0,adult,medium,stable
C000954,25,55044,RENT,4.0,adult,medium,moderate
C000955,25,49200,RENT,,adult,medium,
C000956,22,50000,RENT,6.0,young,medium,stable
C000957,23,50000,RENT,4.0,young,medium,moderate
C000958,26,44000,RENT,0.0,adult,medium,unstable
C000959,24,36000,RENT,4.0,young,medium,moderate
C000960,25,36400,RENT,2.0,adult,medium,moderate
C000961,22,36000,RENT,6.0,young,medium,stable
C000962,24,55000,RENT,4.0,young,medium,moderate
C000963,23,27000,RENT,2.0,young,low,moderate
C000964,23,24000,OWN,2.0,young,low,moderate
C000965,23,33000,RENT,4.0,young,medium,moderate
C000966,21,36000,RENT,,young,medium,
C000967,21,30720,RENT,5.0,young,medium,stable
C000968,23,39996,RENT,2.0,young,medium,moderate
C000969,25,40000,RENT,2.0,adult,medium,moderate
C000970,22,24000,MORTGAGE,2.0,young,low,moderate
C000971,25,42000,RENT,3.0,adult,medium,moderate
C000972,24,24000,MORTGAGE,3.0,young,low,moderate
C000973,24,24000,OWN,1.0,young,low,unstable
C000974,24,42765,RENT,9.0,young,medium,stable
